X(Column),Y(Row),SIG_CD,광역지자체,SIG_ENG_NM,SIG_KOR_NM,ratio
38,30,46230,전남,Gwangyang-si,광양시,0.7847965714868375
39,30,48850,경남,Hadong-gun,하동군,1.0
40,30,48240,경남,Sacheon-si,사천시,0.685113406591539
40,30,48850,경남,Hadong-gun,하동군,0.3148824778405749
41,30,48240,경남,Sacheon-si,사천시,1.0
42,30,48170,경남,Jinju-si,진주시,0.03086957089002178
42,30,48240,경남,Sacheon-si,사천시,0.7173017529423893
42,30,48820,경남,Goseong-gun,고성군,0.25182769521569387
43,30,48820,경남,Goseong-gun,고성군,1.0
44,30,48820,경남,Goseong-gun,고성군,1.0
45,30,48125,경남,"Masanhappo-gu, Changwon-si",창원시 마산합포구,0.0017623749706509812
45,30,48220,경남,Tongyeong-si,통영시,0.002062395347093064
45,30,48820,경남,Goseong-gun,고성군,0.9961724016592198
46,30,48125,경남,"Masanhappo-gu, Changwon-si",창원시 마산합포구,0.12514868833642634
46,30,48310,경남,Geoje-si,거제시,0.3541748344097437
46,30,48820,경남,Goseong-gun,고성군,0.52067647725383
47,30,48310,경남,Geoje-si,거제시,1.0
48,30,48310,경남,Geoje-si,거제시,0.9661725302496297
48,30,26440,부산,Gangseo-gu,강서구,0.03382746975037029
49,30,26440,부산,Gangseo-gu,강서구,1.0
50,30,26380,부산,Saha-gu,사하구,1.0
51,30,26200,부산,Yeongdo-gu,영도구,0.7911813403087278
51,30,26380,부산,Saha-gu,사하구,0.20881865969127225
19,31,46910,전남,Sinan-gun,신안군,1.0
20,31,46910,전남,Sinan-gun,신안군,1.0
21,31,46910,전남,Sinan-gun,신안군,1.0
22,31,46910,전남,Sinan-gun,신안군,1.0
23,31,46840,전남,Muan-gun,무안군,0.5742240274522235
23,31,46910,전남,Sinan-gun,신안군,0.42577592398612507
24,31,46840,전남,Muan-gun,무안군,0.9227015368658333
24,31,46860,전남,Hampyeong-gun,함평군,0.06364692729906785
24,31,46870,전남,Yeonggwang-gun,영광군,0.013651384760397687
25,31,46860,전남,Hampyeong-gun,함평군,1.0
26,31,46860,전남,Hampyeong-gun,함평군,1.0
27,31,29200,광주,Gwangsan-gu,광산구,0.24519439204903498
27,31,46170,전남,Naju-si,나주시,0.16401955441185667
27,31,46860,전남,Hampyeong-gun,함평군,0.5907860535391083
28,31,29200,광주,Gwangsan-gu,광산구,0.8129976119870669
28,31,46170,전남,Naju-si,나주시,0.18700238801293315
29,31,29140,광주,Seo-gu,서구,0.5113903869387596
29,31,29155,광주,Nam-gu,남구,0.2189589606931915
29,31,29170,광주,Buk-gu,북구,0.0019788559032318923
29,31,29200,광주,Gwangsan-gu,광산구,0.26767179646481715
30,31,29110,광주,Dong-gu,동구,0.5326820910731846
30,31,29140,광주,Seo-gu,서구,0.014661100713698215
30,31,29155,광주,Nam-gu,남구,0.22843011740800043
30,31,29170,광주,Buk-gu,북구,0.18032018650294446
30,31,46790,전남,Hwasun-gun,화순군,0.043906504302172286
31,31,29110,광주,Dong-gu,동구,0.015270777543562713
31,31,29170,광주,Buk-gu,북구,0.09739740356007967
31,31,46710,전남,Damyang-gun,담양군,0.3143068488309278
31,31,46790,전남,Hwasun-gun,화순군,0.5730249700654297
32,31,46150,전남,Suncheon-si,순천시,0.02235676780079413
32,31,46720,전남,Gokseong-gun,곡성군,0.00013497186589224878
32,31,46790,전남,Hwasun-gun,화순군,0.9775051546199489
33,31,46150,전남,Suncheon-si,순천시,0.33813187208810397
33,31,46720,전남,Gokseong-gun,곡성군,0.6435463258129578
33,31,46790,전남,Hwasun-gun,화순군,0.01831961906496004
34,31,46150,전남,Suncheon-si,순천시,0.17164041725322862
34,31,46720,전남,Gokseong-gun,곡성군,0.8283560559151512
35,31,46150,전남,Suncheon-si,순천시,0.9227069533047996
35,31,46720,전남,Gokseong-gun,곡성군,0.04930582893154057
35,31,46730,전남,Gurye-gun,구례군,0.027984971370253388
36,31,46150,전남,Suncheon-si,순천시,0.21994877948415825
36,31,46230,전남,Gwangyang-si,광양시,0.2356128646794715
36,31,46730,전남,Gurye-gun,구례군,0.5444362841653241
37,31,48850,경남,Hadong-gun,하동군,0.048730997851235934
37,31,46230,전남,Gwangyang-si,광양시,0.9016796795718491
37,31,46730,전남,Gurye-gun,구례군,0.049586681387392896
38,31,48850,경남,Hadong-gun,하동군,0.9200401514033013
38,31,46230,전남,Gwangyang-si,광양시,0.0799598485966986
39,31,48240,경남,Sacheon-si,사천시,0.03553206932665013
39,31,48850,경남,Hadong-gun,하동군,0.9644659372871571
40,31,48170,경남,Jinju-si,진주시,2.1540575682935394e-05
40,31,48240,경남,Sacheon-si,사천시,0.9282117238932241
40,31,48850,경남,Hadong-gun,하동군,0.07176226822301139
41,31,48170,경남,Jinju-si,진주시,0.3348037758403788
41,31,48240,경남,Sacheon-si,사천시,0.6651939889721853
42,31,48170,경남,Jinju-si,진주시,0.612023308565356
42,31,48240,경남,Sacheon-si,사천시,0.3688970347305663
42,31,48820,경남,Goseong-gun,고성군,0.019076953658768155
43,31,48170,경남,Jinju-si,진주시,0.2820341347433644
43,31,48820,경남,Goseong-gun,고성군,0.7179631764648575
44,31,48125,경남,"Masanhappo-gu, Changwon-si",창원시 마산합포구,0.2084919714712299
44,31,48170,경남,Jinju-si,진주시,0.10531830559623002
44,31,48820,경남,Goseong-gun,고성군,0.6861866974299486
45,31,48125,경남,"Masanhappo-gu, Changwon-si",창원시 마산합포구,0.802608230486152
45,31,48820,경남,Goseong-gun,고성군,0.1973874753740328
46,31,48125,경남,"Masanhappo-gu, Changwon-si",창원시 마산합포구,1.0
47,31,48125,경남,"Masanhappo-gu, Changwon-si",창원시 마산합포구,0.6476440793075405
47,31,48129,경남,"Jinhae-gu, Changwon-si",창원시 진해구,0.3523559206924594
48,31,48129,경남,"Jinhae-gu, Changwon-si",창원시 진해구,0.997588488251216
48,31,26440,부산,Gangseo-gu,강서구,0.002411511748783926
49,31,48129,경남,"Jinhae-gu, Changwon-si",창원시 진해구,0.2779369566637814
49,31,26440,부산,Gangseo-gu,강서구,0.7220627614690379
50,31,26140,부산,Seo-gu,서구,0.003942107575672526
50,31,26380,부산,Saha-gu,사하구,0.6928408200016131
50,31,26440,부산,Gangseo-gu,강서구,0.2720143341783143
50,31,26530,부산,Sasang-gu,사상구,0.03120251587531397
51,31,26110,부산,Jung-gu,중구,0.07276478417470125
51,31,26140,부산,Seo-gu,서구,0.26936675375069147
51,31,26170,부산,Dong-gu,동구,0.060708902978160506
51,31,26200,부산,Yeongdo-gu,영도구,0.36440902040839707
51,31,26290,부산,Nam-gu,남구,0.157521501788861
51,31,26380,부산,Saha-gu,사하구,0.0752290368991887
52,31,26200,부산,Yeongdo-gu,영도구,0.0014038878309927392
52,31,26290,부산,Nam-gu,남구,0.9985961121690072
20,32,46910,전남,Sinan-gun,신안군,1.0
22,32,46870,전남,Yeonggwang-gun,영광군,1.0
23,32,46870,전남,Yeonggwang-gun,영광군,1.0
24,32,46860,전남,Hampyeong-gun,함평군,0.0066838329419912764
24,32,46870,전남,Yeonggwang-gun,영광군,0.9933160854980734
25,32,46860,전남,Hampyeong-gun,함평군,0.168409731505865
25,32,46870,전남,Yeonggwang-gun,영광군,0.8315884113429124
26,32,46860,전남,Hampyeong-gun,함평군,0.2441556725554811
26,32,46870,전남,Yeonggwang-gun,영광군,0.7505839598849774
26,32,46880,전남,Jangseong-gun,장성군,0.005258778378398328
27,32,29200,광주,Gwangsan-gu,광산구,0.09785692576728594
27,32,46860,전남,Hampyeong-gun,함평군,0.427021774081515
27,32,46870,전남,Yeonggwang-gun,영광군,0.006218100252305436
27,32,46880,전남,Jangseong-gun,장성군,0.4689031329571343
28,32,29200,광주,Gwangsan-gu,광산구,0.7480895470159568
28,32,46880,전남,Jangseong-gun,장성군,0.25191045298404324
29,32,29140,광주,Seo-gu,서구,0.03974881871348967
29,32,29170,광주,Buk-gu,북구,0.35279936613304846
29,32,29200,광주,Gwangsan-gu,광산구,0.4187984751675478
29,32,46710,전남,Damyang-gun,담양군,0.0029357929380602185
29,32,46880,전남,Jangseong-gun,장성군,0.18571754704785387
30,32,29170,광주,Buk-gu,북구,0.6931407900708461
30,32,46710,전남,Damyang-gun,담양군,0.30685920992915383
31,32,29170,광주,Buk-gu,북구,0.06458544916183638
31,32,46710,전남,Damyang-gun,담양군,0.8749420964495881
31,32,46720,전남,Gokseong-gun,곡성군,0.008757987773128847
31,32,46790,전남,Hwasun-gun,화순군,0.051714466615446646
32,32,46710,전남,Damyang-gun,담양군,0.05463427249648791
32,32,46720,전남,Gokseong-gun,곡성군,0.5310516847772737
32,32,46790,전남,Hwasun-gun,화순군,0.4143139348452417
33,32,46720,전남,Gokseong-gun,곡성군,0.9820271198245659
33,32,46790,전남,Hwasun-gun,화순군,0.017972880175434025
34,32,46720,전남,Gokseong-gun,곡성군,0.8936919624033903
34,32,46730,전남,Gurye-gun,구례군,0.10630803759660963
35,32,46150,전남,Suncheon-si,순천시,0.10576425453242422
35,32,46720,전남,Gokseong-gun,곡성군,0.0586810028992
35,32,46730,전남,Gurye-gun,구례군,0.8355527457727724
36,32,46730,전남,Gurye-gun,구례군,1.0
37,32,48850,경남,Hadong-gun,하동군,0.6958450939144959
37,32,46230,전남,Gwangyang-si,광양시,0.08046614026045576
37,32,46730,전남,Gurye-gun,구례군,0.22368705456439505
38,32,48850,경남,Hadong-gun,하동군,0.9285334528513216
38,32,48860,경남,Sancheong-gun,산청군,0.07146654714867837
39,32,48170,경남,Jinju-si,진주시,0.024538498602229786
39,32,48240,경남,Sacheon-si,사천시,0.00035968641885405676
39,32,48850,경남,Hadong-gun,하동군,0.8946030754760183
39,32,48860,경남,Sancheong-gun,산청군,0.08049845565418816
40,32,48170,경남,Jinju-si,진주시,0.8054034242525476
40,32,48240,경남,Sacheon-si,사천시,0.039997664090386256
40,32,48850,경남,Hadong-gun,하동군,0.1398466902195475
40,32,48860,경남,Sancheong-gun,산청군,0.014750776575500862
41,32,48170,경남,Jinju-si,진주시,0.9993332120010132
41,32,48240,경남,Sacheon-si,사천시,0.0006667733214840489
42,32,48170,경남,Jinju-si,진주시,1.0
43,32,48170,경남,Jinju-si,진주시,1.0
44,32,48125,경남,"Masanhappo-gu, Changwon-si",창원시 마산합포구,0.2648948961405658
44,32,48170,경남,Jinju-si,진주시,0.5341101963746538
44,32,48730,경남,Haman-gun,함안군,0.20098887502950344
45,32,48125,경남,"Masanhappo-gu, Changwon-si",창원시 마산합포구,0.4767880224949399
45,32,48127,경남,"Masanhoewon-gu, Changwon-si",창원시 마산회원구,0.09372617975593271
45,32,48730,경남,Haman-gun,함안군,0.4294857977491275
46,32,48123,경남,"Seongsan-gu, Changwon-si",창원시 성산구,0.05406535217874854
46,32,48125,경남,"Masanhappo-gu, Changwon-si",창원시 마산합포구,0.6999202955997426
46,32,48127,경남,"Masanhoewon-gu, Changwon-si",창원시 마산회원구,0.24601435222150894
47,32,48121,경남,"Uichang-gu, Changwon-si",창원시 의창구,9.580138732922489e-05
47,32,48123,경남,"Seongsan-gu, Changwon-si",창원시 성산구,0.6052353846879239
47,32,48127,경남,"Masanhoewon-gu, Changwon-si",창원시 마산회원구,0.012779989193251157
47,32,48129,경남,"Jinhae-gu, Changwon-si",창원시 진해구,0.38188873181387206
48,32,48123,경남,"Seongsan-gu, Changwon-si",창원시 성산구,0.24010675909629958
48,32,48129,경남,"Jinhae-gu, Changwon-si",창원시 진해구,0.36613140406456557
48,32,48250,경남,Gimhae-si,김해시,0.38489822148020253
48,32,26440,부산,Gangseo-gu,강서구,0.008862944684772047
49,32,48129,경남,"Jinhae-gu, Changwon-si",창원시 진해구,0.0163225122988887
49,32,48250,경남,Gimhae-si,김해시,0.44675762934538055
49,32,26440,부산,Gangseo-gu,강서구,0.5367127699977827
50,32,26140,부산,Seo-gu,서구,0.0023262335301759227
50,32,26320,부산,Buk-gu,북구,0.029148588413711832
50,32,26380,부산,Saha-gu,사하구,0.009238645951681577
50,32,26440,부산,Gangseo-gu,강서구,0.6102843076719902
50,32,26530,부산,Sasang-gu,사상구,0.34900221832863565
51,32,26140,부산,Seo-gu,서구,0.03702261761398054
51,32,26170,부산,Dong-gu,동구,0.08486741569052199
51,32,26230,부산,Busanjin-gu,부산진구,0.3554089459166489
51,32,26260,부산,Dongnae-gu,동래구,0.07837654521022269
51,32,26290,부산,Nam-gu,남구,0.1513503525205061
51,32,26320,부산,Buk-gu,북구,0.061926907205345764
51,32,26470,부산,Yeonje-gu,연제구,0.1346890478512903
51,32,26500,부산,Suyeong-gu,수영구,0.034813040902349025
51,32,26530,부산,Sasang-gu,사상구,0.06153944772943677
52,32,26260,부산,Dongnae-gu,동래구,0.024668336412944004
52,32,26290,부산,Nam-gu,남구,0.05327665025631484
52,32,26350,부산,Haeundae-gu,해운대구,0.7195819973946479
52,32,26470,부산,Yeonje-gu,연제구,0.017835609381068814
52,32,26500,부산,Suyeong-gu,수영구,0.15070049466235041
52,32,26710,부산,Gijang-gun,기장군,0.033931999211726974
53,32,26350,부산,Haeundae-gu,해운대구,0.006354628415180471
53,32,26710,부산,Gijang-gun,기장군,0.9936453715848195
21,33,46870,전남,Yeonggwang-gun,영광군,1.0
22,33,46870,전남,Yeonggwang-gun,영광군,1.0
23,33,46870,전남,Yeonggwang-gun,영광군,1.0
24,33,46870,전남,Yeonggwang-gun,영광군,1.0
25,33,46870,전남,Yeonggwang-gun,영광군,1.0
26,33,46870,전남,Yeonggwang-gun,영광군,0.8012700631981838
26,33,46880,전남,Jangseong-gun,장성군,0.0034254802179288415
26,33,45790,전북,Gochang-gun,고창군,0.1953015964449134
27,33,46870,전남,Yeonggwang-gun,영광군,0.25040370697992387
27,33,46880,전남,Jangseong-gun,장성군,0.6874537496305921
27,33,45790,전북,Gochang-gun,고창군,0.056472594640531254
28,33,29200,광주,Gwangsan-gu,광산구,0.014402848945934903
28,33,46880,전남,Jangseong-gun,장성군,0.985597151054065
29,33,29170,광주,Buk-gu,북구,0.0008799102036539603
29,33,46710,전남,Damyang-gun,담양군,0.23564220453404805
29,33,46880,전남,Jangseong-gun,장성군,0.7634778852622981
30,33,29170,광주,Buk-gu,북구,0.02810315676779366
30,33,46710,전남,Damyang-gun,담양군,0.9718968432322063
31,33,46710,전남,Damyang-gun,담양군,0.8904027151489492
31,33,46720,전남,Gokseong-gun,곡성군,0.009786156885724264
31,33,45770,전북,Sunchang-gun,순창군,0.09981112796532668
32,33,46710,전남,Damyang-gun,담양군,0.010549111127528694
32,33,46720,전남,Gokseong-gun,곡성군,0.8063700083457795
32,33,45190,전북,Namwon-si,남원시,0.007789818887132414
32,33,45770,전북,Sunchang-gun,순창군,0.17529049709277356
33,33,46720,전남,Gokseong-gun,곡성군,0.8875519378107031
33,33,45190,전북,Namwon-si,남원시,0.11244643244057105
34,33,46720,전남,Gokseong-gun,곡성군,0.7678587513398989
34,33,46730,전남,Gurye-gun,구례군,0.0516271050982891
34,33,45190,전북,Namwon-si,남원시,0.1805120317134138
35,33,46720,전남,Gokseong-gun,곡성군,0.0076323180430532414
35,33,46730,전남,Gurye-gun,구례군,0.9867559902984808
35,33,45190,전북,Namwon-si,남원시,0.005611691658465788
36,33,48850,경남,Hadong-gun,하동군,0.06899367601187079
36,33,46730,전남,Gurye-gun,구례군,0.8839340791709448
36,33,45190,전북,Namwon-si,남원시,0.04707123430929125
37,33,48850,경남,Hadong-gun,하동군,0.899233412917561
37,33,48860,경남,Sancheong-gun,산청군,0.04419798079089487
37,33,48870,경남,Hamyang-gun,함양군,0.004957809889657639
37,33,46730,전남,Gurye-gun,구례군,0.04648037728431931
37,33,45190,전북,Namwon-si,남원시,0.005130419117567348
38,33,48850,경남,Hadong-gun,하동군,0.1361823126127426
38,33,48860,경남,Sancheong-gun,산청군,0.8611364163432208
38,33,48870,경남,Hamyang-gun,함양군,0.002681271044036658
39,33,48850,경남,Hadong-gun,하동군,0.07653980156228582
39,33,48860,경남,Sancheong-gun,산청군,0.9234601984377141
40,33,48170,경남,Jinju-si,진주시,0.25256718477026424
40,33,48860,경남,Sancheong-gun,산청군,0.7474291814056173
41,33,48170,경남,Jinju-si,진주시,0.9325868564793497
41,33,48860,경남,Sancheong-gun,산청군,0.06741314352065035
42,33,48170,경남,Jinju-si,진주시,0.8633296379217236
42,33,48720,경남,Uiryeong-gun,의령군,0.1366665021936882
43,33,48170,경남,Jinju-si,진주시,0.34714201589337523
43,33,48720,경남,Uiryeong-gun,의령군,0.5313649734063323
43,33,48730,경남,Haman-gun,함안군,0.12134046008181443
44,33,48170,경남,Jinju-si,진주시,0.005972121602984913
44,33,48730,경남,Haman-gun,함안군,0.9940270740045033
45,33,48127,경남,"Masanhoewon-gu, Changwon-si",창원시 마산회원구,0.15150735448554697
45,33,48730,경남,Haman-gun,함안군,0.8484926455144529
46,33,48121,경남,"Uichang-gu, Changwon-si",창원시 의창구,0.1276320667497386
46,33,48125,경남,"Masanhappo-gu, Changwon-si",창원시 마산합포구,0.0024303978634072627
46,33,48127,경남,"Masanhoewon-gu, Changwon-si",창원시 마산회원구,0.5882215649341371
46,33,48730,경남,Haman-gun,함안군,0.28171597045271707
47,33,48121,경남,"Uichang-gu, Changwon-si",창원시 의창구,0.8556545680936738
47,33,48123,경남,"Seongsan-gu, Changwon-si",창원시 성산구,0.10904749724267201
47,33,48127,경남,"Masanhoewon-gu, Changwon-si",창원시 마산회원구,0.027554895201000348
47,33,48250,경남,Gimhae-si,김해시,0.007742342136435978
48,33,48121,경남,"Uichang-gu, Changwon-si",창원시 의창구,0.04627853189264123
48,33,48123,경남,"Seongsan-gu, Changwon-si",창원시 성산구,0.044590499679921965
48,33,48250,경남,Gimhae-si,김해시,0.9091308644947708
49,33,48250,경남,Gimhae-si,김해시,0.9888334233248848
49,33,26440,부산,Gangseo-gu,강서구,0.011166574830248344
50,33,48250,경남,Gimhae-si,김해시,0.757886617269171
50,33,48330,경남,Yangsan-si,양산시,0.008079019174001265
50,33,26320,부산,Buk-gu,북구,0.0521944078252435
50,33,26440,부산,Gangseo-gu,강서구,0.18152878946321419
51,33,48250,경남,Gimhae-si,김해시,0.007067056624295018
51,33,48330,경남,Yangsan-si,양산시,0.06442586712143542
51,33,26260,부산,Dongnae-gu,동래구,0.10343380604492133
51,33,26320,부산,Buk-gu,북구,0.3295580966191437
51,33,26410,부산,Geumjeong-gu,금정구,0.49551149445107057
52,33,26260,부산,Dongnae-gu,동래구,0.0024694260129762675
52,33,26350,부산,Haeundae-gu,해운대구,0.20251041411253423
52,33,26410,부산,Geumjeong-gu,금정구,0.17161366537721462
52,33,26710,부산,Gijang-gun,기장군,0.6234060051549455
53,33,26710,부산,Gijang-gun,기장군,1.0
21,34,46870,전남,Yeonggwang-gun,영광군,1.0
22,34,46870,전남,Yeonggwang-gun,영광군,1.0
24,34,46870,전남,Yeonggwang-gun,영광군,1.0
25,34,46870,전남,Yeonggwang-gun,영광군,0.985188585854204
25,34,45790,전북,Gochang-gun,고창군,0.014811351969793734
26,34,46870,전남,Yeonggwang-gun,영광군,0.09954615387282438
26,34,45790,전북,Gochang-gun,고창군,0.9004529084361378
27,34,46870,전남,Yeonggwang-gun,영광군,0.0003778974818645275
27,34,46880,전남,Jangseong-gun,장성군,0.05342964941997229
27,34,45790,전북,Gochang-gun,고창군,0.9461923395766965
28,34,46880,전남,Jangseong-gun,장성군,0.7279533398388147
28,34,45790,전북,Gochang-gun,고창군,0.2720466601611852
29,34,46710,전남,Damyang-gun,담양군,0.04444305151984771
29,34,46880,전남,Jangseong-gun,장성군,0.9555569484801523
30,34,46710,전남,Damyang-gun,담양군,0.7626784293440981
30,34,46880,전남,Jangseong-gun,장성군,0.12777035869057202
30,34,45770,전북,Sunchang-gun,순창군,0.10955121196532978
31,34,46710,전남,Damyang-gun,담양군,0.5969618099178681
31,34,45770,전북,Sunchang-gun,순창군,0.403038190082132
32,34,46720,전남,Gokseong-gun,곡성군,0.008244614609347415
32,34,45190,전북,Namwon-si,남원시,0.022327217645862967
32,34,45770,전북,Sunchang-gun,순창군,0.969426204998004
33,34,46720,전남,Gokseong-gun,곡성군,0.0123812644197334
33,34,45190,전북,Namwon-si,남원시,0.8132181217323112
33,34,45770,전북,Sunchang-gun,순창군,0.17439621109938916
34,34,45190,전북,Namwon-si,남원시,1.0
35,34,46730,전남,Gurye-gun,구례군,0.34757606030709143
